material_id,formula_pretty,chemsys_query,host_id,mix_site,label,is_stable,energy_above_hull,classical_t,wtf,sigma_A,sigma_B,delta_q,r_A_eff,r_B_eff,q_A_eff,q_B_eff,A_elements,A_amounts,B_elements,B_amounts,normalized_composition
mp-1523324,Sr2MnSnO6,Mn-O-Sn-Sr,Mn-O-Sn-Sr,B,0,False,0.060910077999999,1.0405094603988574,0.9990961485421864,0.0,0.0799999999999999,0.0,1.44,0.61,2.0,4.0,"[""Sr""]",[1.0],"[""Mn"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Mn"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1218683,Sr2TaMnO6,Mn-O-Sr-Ta,Mn-O-Sr-Ta,B,1,False,0.02445548799997,1.0405094603988574,1.0116792234608538,0.0,0.0549999999999999,0.5,1.44,0.585,2.0,4.5,"[""Sr""]",[1.0],"[""Mn"", ""Ta""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ta"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1272719,Sr2TaMnO6,Mn-O-Sr-Ta,Mn-O-Sr-Ta,B,1,False,0.001638150999969,1.0405094603988574,1.0116792234608538,0.0,0.0549999999999999,0.5,1.44,0.585,2.0,4.5,"[""Sr""]",[1.0],"[""Mn"", ""Ta""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ta"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1284552,Sr2TaMnO6,Mn-O-Sr-Ta,Mn-O-Sr-Ta,B,1,True,0.0,1.0405094603988574,1.0116792234608538,0.0,0.0549999999999999,0.5,1.44,0.585,2.0,4.5,"[""Sr""]",[1.0],"[""Mn"", ""Ta""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ta"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1099881,Sr2TiMnO6,Mn-O-Sr-Ti,Mn-O-Sr-Ti,B,1,False,0.014079654000001,1.0405094603988574,1.0206776409503404,0.0,0.0374999999999999,0.0,1.44,0.5675,2.0,4.0,"[""Sr""]",[1.0],"[""Mn"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ti"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1206645,Sr2TiMnO6,Mn-O-Sr-Ti,Mn-O-Sr-Ti,B,1,True,0.0,1.0405094603988574,1.0206776409503404,0.0,0.0374999999999999,0.0,1.44,0.5675,2.0,4.0,"[""Sr""]",[1.0],"[""Mn"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ti"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1218381,Sr2TiMnO6,Mn-O-Sr-Ti,Mn-O-Sr-Ti,B,1,False,0.00953809525,1.0405094603988574,1.0206776409503404,0.0,0.0374999999999999,0.0,1.44,0.5675,2.0,4.0,"[""Sr""]",[1.0],"[""Mn"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ti"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1218686,Sr2TiMnO6,Mn-O-Sr-Ti,Mn-O-Sr-Ti,B,1,False,2.561550000024226e-05,1.0405094603988574,1.0206776409503404,0.0,0.0374999999999999,0.0,1.44,0.5675,2.0,4.0,"[""Sr""]",[1.0],"[""Mn"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ti"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1218688,Sr2TiMnO6,Mn-O-Sr-Ti,Mn-O-Sr-Ti,B,1,False,0.018500588,1.0405094603988574,1.0206776409503404,0.0,0.0374999999999999,0.0,1.44,0.5675,2.0,4.0,"[""Sr""]",[1.0],"[""Mn"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ti"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1080730,Sr2ZrMnO6,Mn-O-Sr-Zr,Mn-O-Sr-Zr,B,1,False,0.004860288999999,1.0405094603988574,0.9916954363307628,0.0,0.0949999999999999,0.0,1.44,0.625,2.0,4.0,"[""Sr""]",[1.0],"[""Mn"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Zr"": 0.5, ""Mn"": 0.5, ""O"": 3.0}"
mp-1208760,Sr2ScNbO6,Nb-O-Sc-Sr,Nb-O-Sc-Sr,B,1,True,0.0,0.9844035581224484,0.9597052609652544,0.0,0.0524999999999999,0.0,1.44,0.6925,2.0,4.0,"[""Sr""]",[1.0],"[""Nb"", ""Sc""]","[0.5, 0.5]","{""Sr"": 1.0, ""Sc"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1521167,Sr2NbSnO6,Nb-O-Sn-Sr,Nb-O-Sn-Sr,B,0,False,0.158613873312477,0.9844035581224484,0.9724858395011112,0.0,0.0249999999999999,0.5,1.44,0.665,2.0,4.5,"[""Sr""]",[1.0],"[""Nb"", ""Sn""]","[0.5, 0.5]","{""Sr"": 1.0, ""Nb"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1521908,Sr2ZrNbO6,Nb-O-Sr-Zr,Nb-O-Sr-Zr,B,0,False,0.054186868214301,0.9844035581224484,0.9654727204662474,0.0,0.0399999999999999,0.5,1.44,0.6799999999999999,2.0,4.5,"[""Sr""]",[1.0],"[""Nb"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Zr"": 0.5, ""Nb"": 0.5, ""O"": 3.0}"
mp-1208776,Sr2ScTaO6,O-Sc-Sr-Ta,O-Sc-Sr-Ta,B,1,True,0.0,0.9362159713612096,0.9597052609652544,0.0,0.0524999999999999,0.0,1.44,0.6925,2.0,4.0,"[""Sr""]",[1.0],"[""Sc"", ""Ta""]","[0.5, 0.5]","{""Sr"": 1.0, ""Sc"": 0.5, ""Ta"": 0.5, ""O"": 3.0}"
mp-1519075,Sr2TiSnO6,O-Sn-Sr-Ti,O-Sn-Sr-Ti,B,1,False,0.022482149749996,0.9608532337654522,0.980797684283172,0.0,0.0424999999999999,0.0,1.44,0.6475,2.0,4.0,"[""Sr""]",[1.0],"[""Sn"", ""Ti""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ti"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1519447,Sr2VSnO6,O-Sn-Sr-V,O-Sn-Sr-V,B,0,False,0.094397289124998,0.9608532337654522,0.9966170017716104,0.0,0.0749999999999999,0.5,1.44,0.615,2.0,4.5,"[""Sr""]",[1.0],"[""Sn"", ""V""]","[0.5, 0.5]","{""Sr"": 1.0, ""V"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1522474,Sr2ZrSnO6,O-Sn-Sr-Zr,O-Sn-Sr-Zr,B,1,False,0.025015835500001,0.9608532337654522,0.9540062986079784,0.0,0.015,0.0,1.44,0.705,2.0,4.0,"[""Sr""]",[1.0],"[""Sn"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Zr"": 0.5, ""Sn"": 0.5, ""O"": 3.0}"
mp-1205944,Sr2TaVO6,O-Sr-Ta-V,O-Sr-Ta-V,B,1,True,0.0,0.9844035581224484,1.0091373158642185,0.0,0.0499999999999999,1.0,1.44,0.5900000000000001,2.0,5.0,"[""Sr""]",[1.0],"[""Ta"", ""V""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ta"": 0.5, ""V"": 0.5, ""O"": 3.0}"
mp-1218702,Sr2TaVO6,O-Sr-Ta-V,O-Sr-Ta-V,B,1,False,0.008539543499999,0.9844035581224484,1.0091373158642185,0.0,0.0499999999999999,1.0,1.44,0.5900000000000001,2.0,5.0,"[""Sr""]",[1.0],"[""Ta"", ""V""]","[0.5, 0.5]","{""Sr"": 1.0, ""Ta"": 0.5, ""V"": 0.5, ""O"": 3.0}"
mp-1205663,Sr2ZrTiO6,O-Sr-Ti-Zr,O-Sr-Ti-Zr,B,1,False,0.044961566749999,1.001587660134561,0.973664610215658,0.0,0.0574999999999999,0.0,1.44,0.6625,2.0,4.0,"[""Sr""]",[1.0],"[""Ti"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Zr"": 0.5, ""Ti"": 0.5, ""O"": 3.0}"
mp-1518526,Sr2ZrTiO6,O-Sr-Ti-Zr,O-Sr-Ti-Zr,B,1,False,0.030162758749998,1.001587660134561,0.973664610215658,0.0,0.0574999999999999,0.0,1.44,0.6625,2.0,4.0,"[""Sr""]",[1.0],"[""Ti"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Zr"": 0.5, ""Ti"": 0.5, ""O"": 3.0}"
mp-1218572,Sr4Zr3TiO12,O-Sr-Ti-Zr,O-Sr-Ti-Zr,B,1,False,0.015402569625001,0.947256254042356,0.9602789042772478,0.0,0.0497964607176052,0.0,1.44,0.69125,2.0,4.0,"[""Sr""]",[1.0],"[""Ti"", ""Zr""]","[0.25, 0.75]","{""Sr"": 1.0, ""Zr"": 0.75, ""Ti"": 0.25, ""O"": 3.0}"
mp-1218457,Sr4ZrTi3O12,O-Sr-Ti-Zr,O-Sr-Ti-Zr,B,1,False,0.036882372375,1.001587660134561,0.9874287688112084,0.0,0.0497964607176052,0.0,1.44,0.63375,2.0,4.0,"[""Sr""]",[1.0],"[""Ti"", ""Zr""]","[0.75, 0.25]","{""Sr"": 1.0, ""Zr"": 0.25, ""Ti"": 0.75, ""O"": 3.0}"
mp-1218479,Sr4ZrTi3O12,O-Sr-Ti-Zr,O-Sr-Ti-Zr,B,1,False,0.028167664375001,1.001587660134561,0.9874287688112084,0.0,0.0497964607176052,0.0,1.44,0.63375,2.0,4.0,"[""Sr""]",[1.0],"[""Ti"", ""Zr""]","[0.75, 0.25]","{""Sr"": 1.0, ""Zr"": 0.25, ""Ti"": 0.75, ""O"": 3.0}"
mp-1218504,Sr5ZrTi4O15,O-Sr-Ti-Zr,O-Sr-Ti-Zr,B,1,False,0.028726827499998,1.001587660134561,0.9902284312474332,0.0,0.046,0.0,1.44,0.628,2.0,4.0,"[""Sr""]",[1.0],"[""Ti"", ""Zr""]","[0.8, 0.2]","{""Sr"": 1.0, ""Zr"": 0.2, ""Ti"": 0.8, ""O"": 3.0}"
mp-1218512,Sr5ZrTi4O15,O-Sr-Ti-Zr,O-Sr-Ti-Zr,B,1,False,0.031181053899999,1.001587660134561,0.9902284312474332,0.0,0.046,0.0,1.44,0.628,2.0,4.0,"[""Sr""]",[1.0],"[""Ti"", ""Zr""]","[0.8, 0.2]","{""Sr"": 1.0, ""Zr"": 0.2, ""Ti"": 0.8, ""O"": 3.0}"
mp-1218534,Sr5ZrTi4O15,O-Sr-Ti-Zr,O-Sr-Ti-Zr,B,1,False,0.016785541099999,1.001587660134561,0.9902284312474332,0.0,0.046,0.0,1.44,0.628,2.0,4.0,"[""Sr""]",[1.0],"[""Ti"", ""Zr""]","[0.8, 0.2]","{""Sr"": 1.0, ""Zr"": 0.2, ""Ti"": 0.8, ""O"": 3.0}"
mp-1079272,Sr2ZrVO6,O-Sr-V-Zr,O-Sr-V-Zr,B,1,False,0.020152114180115,1.035146009572059,0.9892528367338892,0.0,0.0899999999999999,0.5,1.44,0.63,2.0,4.5,"[""Sr""]",[1.0],"[""V"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Zr"": 0.5, ""V"": 0.5, ""O"": 3.0}"
mp-1272971,Sr2ZrVO6,O-Sr-V-Zr,O-Sr-V-Zr,B,1,False,0.008705506930116,1.035146009572059,0.9892528367338892,0.0,0.0899999999999999,0.5,1.44,0.63,2.0,4.5,"[""Sr""]",[1.0],"[""V"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Zr"": 0.5, ""V"": 0.5, ""O"": 3.0}"
mp-1276679,Sr2ZrVO6,O-Sr-V-Zr,O-Sr-V-Zr,B,1,False,0.017182089680115,1.035146009572059,0.9892528367338892,0.0,0.0899999999999999,0.5,1.44,0.63,2.0,4.5,"[""Sr""]",[1.0],"[""V"", ""Zr""]","[0.5, 0.5]","{""Sr"": 1.0, ""Zr"": 0.5, ""V"": 0.5, ""O"": 3.0}"
